Income,Home,Emp_length,Intent,Amount,Rate,Percent_income,Cred_length
82000,RENT,2.0,MEDICAL,9200,6.03,0.11,3
57468,MORTGAGE,8.0,EDUCATION,14075,9.91,0.24,2
77000,MORTGAGE,6.0,EDUCATION,8000,15.33,0.1,2
47000,OWN,8.0,VENTURE,14000,9.99,0.3,9
65000,RENT,4.0,MEDICAL,10000,11.99,0.15,9
80000,RENT,2.0,MEDICAL,16000,13.85,0.2,3
46080,RENT,3.0,MEDICAL,2800,17.56,0.06,10
32496,RENT,9.0,MEDICAL,7200,9.51,0.22,4
42996,RENT,7.0,VENTURE,7200,8.0,0.17,2
54000,RENT,5.0,HOMEIMPROVEMENT,10000,13.49,0.19,9
36996,RENT,0.0,MEDICAL,5000,5.42,0.14,2
103000,RENT,1.0,EDUCATION,10000,15.62,0.1,12
82000,RENT,2.0,MEDICAL,14000,10.37,0.17,13
142000,OWN,0.0,VENTURE,7500,7.88,0.05,2
63200,OTHER,0.0,DEBTCONSOLIDATION,4800,12.53,0.08,4
36000,RENT,3.0,EDUCATION,3000,7.88,0.08,4
40000,RENT,0.0,EDUCATION,16000,11.83,0.4,4
52000,RENT,2.0,MEDICAL,5600,7.29,0.11,2
40000,MORTGAGE,4.0,PERSONAL,4000,12.21,0.1,13
67000,RENT,0.0,MEDICAL,4500,5.42,0.07,13
41200,RENT,3.0,EDUCATION,8000,11.99,0.19,7
85000,RENT,6.0,VENTURE,35000,10.37,0.41,4
72500,RENT,1.0,VENTURE,10000,9.96,0.14,3
49000,MORTGAGE,4.0,MEDICAL,7000,7.51,0.14,8
74000,RENT,3.0,DEBTCONSOLIDATION,5000,13.49,0.07,4
50000,RENT,2.0,DEBTCONSOLIDATION,3000,10.37,0.06,9
23004,OWN,0.0,VENTURE,12000,11.48,0.52,11
52800,RENT,3.0,HOMEIMPROVEMENT,6000,9.91,0.11,4
109000,MORTGAGE,5.0,EDUCATION,7500,8.9,0.07,4
40000,RENT,9.0,EDUCATION,9000,16.77,0.23,5
50000,MORTGAGE,8.0,PERSONAL,15850,14.26,0.32,17
30000,MORTGAGE,10.0,VENTURE,6500,6.62,0.22,3
13200,RENT,3.0,VENTURE,4475,16.89,0.34,9
24000,RENT,1.0,DEBTCONSOLIDATION,3600,6.62,0.15,4
128000,RENT,0.0,EDUCATION,7500,17.49,0.06,11
60000,MORTGAGE,1.0,HOMEIMPROVEMENT,17000,16.07,0.28,9
124800,MORTGAGE,2.0,DEBTCONSOLIDATION,5000,6.62,0.04,3
27040,RENT,2.0,PERSONAL,6000,7.9,0.22,2
57850,MORTGAGE,8.0,EDUCATION,4000,10.99,0.07,2
27500,MORTGAGE,5.0,MEDICAL,4700,13.92,0.17,13
46776,OWN,7.0,VENTURE,15000,13.24,0.32,3
51000,MORTGAGE,0.0,PERSONAL,4200,7.29,0.08,2
71007,MORTGAGE,4.0,EDUCATION,25000,18.62,0.35,7
45600,MORTGAGE,6.0,HOMEIMPROVEMENT,15000,5.79,0.33,2
19136,RENT,4.0,EDUCATION,5500,17.93,0.29,3
61000,RENT,2.0,HOMEIMPROVEMENT,20000,12.18,0.33,4
59436,MORTGAGE,1.0,DEBTCONSOLIDATION,7500,6.76,0.13,3
58000,OWN,3.0,VENTURE,8000,13.85,0.14,10
15000,RENT,6.0,VENTURE,4800,8.49,0.32,3
21000,OWN,1.0,HOMEIMPROVEMENT,7750,11.83,0.37,7
150000,MORTGAGE,9.0,DEBTCONSOLIDATION,25000,10.25,0.17,2
40000,RENT,2.0,MEDICAL,10000,11.71,0.25,4
60000,RENT,2.0,PERSONAL,12000,14.22,0.2,6
110000,RENT,7.0,EDUCATION,20000,14.17,0.18,3
76000,RENT,1.0,PERSONAL,5000,13.72,0.07,15
32000,OWN,10.0,VENTURE,12375,9.91,0.39,7
84000,MORTGAGE,9.0,DEBTCONSOLIDATION,4200,9.25,0.05,4
83200,MORTGAGE,6.0,EDUCATION,4000,7.49,0.05,4
28000,MORTGAGE,5.0,EDUCATION,8500,6.17,0.3,2
128474,MORTGAGE,6.0,DEBTCONSOLIDATION,30000,7.29,0.23,2
56000,MORTGAGE,0.0,HOMEIMPROVEMENT,8000,11.14,0.14,4
23000,RENT,4.0,EDUCATION,10000,13.48,0.43,16
54000,RENT,4.0,DEBTCONSOLIDATION,9000,15.96,0.17,3
105000,RENT,1.0,MEDICAL,7500,11.03,0.07,9
40200,RENT,1.0,EDUCATION,4000,6.76,0.1,4
60635,MORTGAGE,5.0,EDUCATION,6800,13.49,0.11,2
81996,MORTGAGE,6.0,PERSONAL,10000,11.46,0.12,3
60996,RENT,2.0,PERSONAL,4200,15.58,0.07,2
29000,RENT,2.0,PERSONAL,10000,12.69,0.34,10
93000,MORTGAGE,2.0,VENTURE,18000,12.18,0.19,11
48000,RENT,5.0,VENTURE,6000,13.48,0.13,4
60000,RENT,2.0,VENTURE,9200,12.42,0.15,7
42000,RENT,3.0,MEDICAL,5000,11.86,0.12,9
79000,RENT,3.0,PERSONAL,7000,12.54,0.09,3
80000,RENT,0.0,VENTURE,22000,9.76,0.28,9
79200,MORTGAGE,1.0,PERSONAL,11200,14.79,0.14,3
159800,MORTGAGE,5.0,MEDICAL,30000,15.62,0.16,2
108000,MORTGAGE,6.0,MEDICAL,10000,6.54,0.09,8
84000,MORTGAGE,5.0,EDUCATION,2500,9.99,0.03,4
72000,MORTGAGE,4.0,EDUCATION,9000,15.96,0.13,5
28800,RENT,0.0,MEDICAL,5300,15.27,0.18,3
35000,RENT,6.0,DEBTCONSOLIDATION,13475,10.65,0.39,3
27000,RENT,5.0,VENTURE,4500,13.11,0.17,5
26400,OWN,1.0,PERSONAL,7300,13.61,0.28,2
65000,RENT,7.0,HOMEIMPROVEMENT,12000,13.98,0.18,12
17520,RENT,5.0,DEBTCONSOLIDATION,3000,10.37,0.17,4
56000,RENT,1.0,DEBTCONSOLIDATION,2500,11.72,0.04,5
132132,MORTGAGE,8.0,MEDICAL,28000,8.49,0.21,3
45000,RENT,3.0,EDUCATION,5500,10.38,0.12,2
34000,MORTGAGE,4.0,HOMEIMPROVEMENT,7500,5.99,0.22,7
65000,RENT,9.0,HOMEIMPROVEMENT,18000,13.99,0.28,3
84000,RENT,4.0,HOMEIMPROVEMENT,5000,10.0,0.06,16
30000,RENT,2.0,DEBTCONSOLIDATION,2000,7.66,0.07,3
27000,OWN,1.0,MEDICAL,4800,11.99,0.18,2
55000,RENT,3.0,DEBTCONSOLIDATION,20000,6.91,0.36,3
74400,RENT,1.0,MEDICAL,3500,7.29,0.05,3
75000,RENT,2.0,EDUCATION,10000,11.26,0.13,4
33000,RENT,8.0,MEDICAL,6400,9.99,0.19,2
25480,RENT,6.0,MEDICAL,5000,12.8,0.2,5
75000,MORTGAGE,1.0,MEDICAL,8000,7.51,0.11,3
71000,MORTGAGE,7.0,DEBTCONSOLIDATION,7500,9.99,0.11,3
26880,RENT,2.0,DEBTCONSOLIDATION,1600,11.12,0.06,2
120000,MORTGAGE,4.0,HOMEIMPROVEMENT,25000,16.07,0.21,10
20400,RENT,3.0,VENTURE,4750,12.98,0.23,4
120000,MORTGAGE,5.0,HOMEIMPROVEMENT,25000,10.99,0.21,11
91080,MORTGAGE,4.0,HOMEIMPROVEMENT,15600,15.7,0.17,9
45000,MORTGAGE,1.0,MEDICAL,10000,12.21,0.22,2
80000,MORTGAGE,5.0,HOMEIMPROVEMENT,9000,12.69,0.11,6
35000,OWN,2.0,VENTURE,13200,13.48,0.38,3
72500,RENT,3.0,EDUCATION,14000,13.49,0.19,3
44000,RENT,4.0,DEBTCONSOLIDATION,8000,17.49,0.18,15
78000,MORTGAGE,5.0,DEBTCONSOLIDATION,12000,5.79,0.15,5
48000,MORTGAGE,3.0,VENTURE,12000,11.36,0.25,3
60000,MORTGAGE,5.0,DEBTCONSOLIDATION,2000,6.91,0.03,6
75000,RENT,4.0,VENTURE,6400,10.36,0.09,4
54000,RENT,5.0,PERSONAL,2400,8.0,0.04,3
113000,RENT,1.0,HOMEIMPROVEMENT,9600,14.91,0.08,7
24000,RENT,0.0,DEBTCONSOLIDATION,4800,7.49,0.2,16
38000,MORTGAGE,3.0,MEDICAL,1500,10.62,0.04,3
35000,RENT,6.0,DEBTCONSOLIDATION,1500,8.88,0.04,3
47000,RENT,1.0,EDUCATION,5000,7.14,0.11,4
28590,RENT,7.0,MEDICAL,8000,15.65,0.28,2
50000,RENT,0.0,EDUCATION,9200,6.92,0.18,4
88000,MORTGAGE,1.0,DEBTCONSOLIDATION,7750,13.23,0.09,14
71000,OWN,4.0,PERSONAL,14000,10.99,0.2,3
179000,MORTGAGE,2.0,VENTURE,25000,10.99,0.14,4
26000,OWN,0.0,MEDICAL,3000,8.49,0.12,9
99000,MORTGAGE,1.0,PERSONAL,6000,10.25,0.06,6
45500,MORTGAGE,2.0,DEBTCONSOLIDATION,5000,13.23,0.11,8
59000,RENT,3.0,HOMEIMPROVEMENT,7500,9.99,0.13,8
108350,RENT,5.0,PERSONAL,35000,14.91,0.32,19
46000,MORTGAGE,3.0,EDUCATION,5000,19.16,0.11,3
35000,RENT,0.0,PERSONAL,5000,8.9,0.14,5
128000,MORTGAGE,4.0,EDUCATION,12000,6.03,0.09,2
105000,MORTGAGE,5.0,EDUCATION,12100,5.99,0.12,6
83600,RENT,7.0,DEBTCONSOLIDATION,15000,8.49,0.18,2
90000,MORTGAGE,7.0,DEBTCONSOLIDATION,4000,10.65,0.04,3
90000,MORTGAGE,6.0,EDUCATION,16000,6.03,0.18,4
105000,RENT,7.0,PERSONAL,7200,11.71,0.07,4
31200,RENT,0.0,EDUCATION,3200,13.49,0.1,4
34000,MORTGAGE,7.0,HOMEIMPROVEMENT,2500,12.23,0.07,9
58752,RENT,8.0,MEDICAL,3000,10.01,0.05,16
45000,RENT,2.0,EDUCATION,11250,9.38,0.25,4
37000,RENT,2.0,MEDICAL,7000,7.51,0.19,4
45600,MORTGAGE,3.0,VENTURE,1600,7.88,0.04,2
55000,MORTGAGE,1.0,EDUCATION,4400,10.59,0.08,3
62000,MORTGAGE,0.0,VENTURE,6000,12.99,0.1,13
37200,MORTGAGE,3.0,MEDICAL,16800,6.17,0.45,2
66000,MORTGAGE,7.0,PERSONAL,10000,9.63,0.15,4
28675,RENT,1.0,DEBTCONSOLIDATION,6000,8.9,0.21,3
60000,RENT,1.0,PERSONAL,3600,5.99,0.06,11
40000,RENT,10.0,VENTURE,10000,16.89,0.25,3
59000,RENT,0.0,MEDICAL,5000,15.62,0.08,3
65000,OWN,3.0,EDUCATION,12000,13.35,0.18,10
85000,MORTGAGE,8.0,MEDICAL,25000,10.36,0.29,3
105000,MORTGAGE,1.0,MEDICAL,25000,11.12,0.24,9
100000,MORTGAGE,2.0,MEDICAL,16000,6.54,0.16,5
55900,MORTGAGE,1.0,PERSONAL,17000,8.7,0.3,12
51600,MORTGAGE,5.0,DEBTCONSOLIDATION,10800,6.91,0.21,8
54000,RENT,0.0,HOMEIMPROVEMENT,16000,15.65,0.3,4
40800,RENT,6.0,VENTURE,1000,6.91,0.02,2
70000,OWN,6.0,VENTURE,14000,16.29,0.2,8
60000,OWN,1.0,VENTURE,15000,16.89,0.25,2
120000,MORTGAGE,8.0,DEBTCONSOLIDATION,5000,5.42,0.04,9
72000,RENT,6.0,MEDICAL,12000,10.99,0.17,4
32004,RENT,1.0,DEBTCONSOLIDATION,2500,7.49,0.08,17
23800,RENT,2.0,VENTURE,8800,9.32,0.37,4
28800,RENT,4.0,PERSONAL,3250,14.72,0.11,16
95000,MORTGAGE,1.0,EDUCATION,24000,12.92,0.25,5
62916,MORTGAGE,5.0,EDUCATION,15000,11.49,0.24,4
37200,RENT,2.0,DEBTCONSOLIDATION,6000,11.71,0.16,4
95000,MORTGAGE,9.0,PERSONAL,8500,5.79,0.09,6
59000,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,6.91,0.17,5
18000,RENT,6.0,EDUCATION,4000,12.84,0.22,5
35000,MORTGAGE,0.0,MEDICAL,8000,5.42,0.23,2
50000,RENT,1.0,HOMEIMPROVEMENT,5000,7.49,0.1,2
42240,OWN,10.0,HOMEIMPROVEMENT,8000,6.62,0.19,4
65000,MORTGAGE,2.0,EDUCATION,24000,10.99,0.37,13
125000,MORTGAGE,5.0,VENTURE,35000,7.9,0.28,17
54000,RENT,5.0,VENTURE,3200,9.88,0.06,7
30000,RENT,2.0,DEBTCONSOLIDATION,10000,15.31,0.33,4
60000,MORTGAGE,6.0,EDUCATION,11200,5.79,0.19,4
44000,RENT,0.0,PERSONAL,7500,8.32,0.17,3
116000,RENT,10.0,MEDICAL,19800,11.48,0.17,4
25000,RENT,2.0,EDUCATION,3000,13.22,0.12,8
44449,MORTGAGE,2.0,VENTURE,21250,13.48,0.48,6
105000,MORTGAGE,1.0,DEBTCONSOLIDATION,9000,9.32,0.09,12
33996,RENT,2.0,EDUCATION,5000,14.96,0.15,4
47000,RENT,5.0,PERSONAL,9500,12.87,0.2,4
42000,MORTGAGE,7.0,VENTURE,12000,15.23,0.29,3
55000,RENT,9.0,HOMEIMPROVEMENT,14000,6.62,0.25,2
133000,MORTGAGE,8.0,DEBTCONSOLIDATION,3000,17.9,0.02,2
143500,MORTGAGE,0.0,HOMEIMPROVEMENT,20000,11.89,0.14,8
95000,MORTGAGE,0.0,MEDICAL,4500,10.99,0.05,7
30300,MORTGAGE,4.0,MEDICAL,5000,10.0,0.17,2
55000,RENT,0.0,DEBTCONSOLIDATION,6000,10.65,0.11,2
79200,OWN,8.0,VENTURE,3800,6.62,0.05,4
50000,MORTGAGE,5.0,VENTURE,3600,5.99,0.07,2
71000,MORTGAGE,4.0,HOMEIMPROVEMENT,11000,13.43,0.15,6
62000,RENT,3.0,PERSONAL,4000,10.59,0.06,3
96000,MORTGAGE,1.0,VENTURE,5000,10.38,0.05,4
58000,MORTGAGE,4.0,MEDICAL,11050,6.54,0.19,4
62000,MORTGAGE,1.0,HOMEIMPROVEMENT,3275,9.33,0.05,8
30000,RENT,2.0,EDUCATION,3000,6.03,0.1,3
47800,MORTGAGE,5.0,PERSONAL,1500,13.43,0.03,3
47300,MORTGAGE,5.0,PERSONAL,9500,8.49,0.2,2
46000,MORTGAGE,3.0,MEDICAL,18000,7.9,0.39,8
75000,MORTGAGE,0.0,EDUCATION,10000,11.89,0.13,5
160000,RENT,3.0,EDUCATION,10000,16.32,0.06,9
39000,RENT,0.0,HOMEIMPROVEMENT,16450,16.02,0.42,10
24996,RENT,6.0,MEDICAL,8000,7.51,0.32,7
21360,RENT,0.0,MEDICAL,7500,7.14,0.35,4
37000,MORTGAGE,1.0,VENTURE,2000,14.27,0.05,2
28800,RENT,0.0,EDUCATION,7200,11.99,0.25,10
96000,RENT,0.0,HOMEIMPROVEMENT,6000,6.99,0.06,4
26000,RENT,3.0,DEBTCONSOLIDATION,2700,7.29,0.1,3
34000,RENT,1.0,HOMEIMPROVEMENT,14000,17.58,0.41,16
72000,RENT,3.0,MEDICAL,19000,10.99,0.26,4
60000,MORTGAGE,9.0,VENTURE,3000,7.51,0.05,4
60000,MORTGAGE,7.0,MEDICAL,20000,7.9,0.33,4
116000,RENT,5.0,EDUCATION,21500,15.33,0.19,3
87000,MORTGAGE,6.0,PERSONAL,11200,8.49,0.13,4
50000,MORTGAGE,4.0,DEBTCONSOLIDATION,5150,8.88,0.1,2
36000,RENT,2.0,MEDICAL,6000,8.49,0.17,14
45576,RENT,1.0,VENTURE,4000,10.99,0.09,9
32993,RENT,6.0,MEDICAL,4000,11.71,0.12,4
75000,MORTGAGE,2.0,PERSONAL,20000,13.49,0.27,5
65000,MORTGAGE,4.0,EDUCATION,5000,11.89,0.08,4
66000,RENT,9.0,DEBTCONSOLIDATION,11200,5.79,0.17,12
19200,MORTGAGE,6.0,DEBTCONSOLIDATION,5000,14.17,0.26,2
85000,MORTGAGE,7.0,EDUCATION,5275,7.43,0.06,3
73000,MORTGAGE,6.0,EDUCATION,7000,10.59,0.1,2
46852,RENT,3.0,EDUCATION,6800,10.65,0.15,4
30000,MORTGAGE,3.0,EDUCATION,5100,7.9,0.17,8
24000,RENT,2.0,PERSONAL,3000,7.49,0.13,8
32004,OWN,0.0,EDUCATION,6600,9.07,0.21,3
98280,MORTGAGE,2.0,DEBTCONSOLIDATION,10000,6.62,0.1,2
39600,MORTGAGE,8.0,EDUCATION,8250,9.32,0.21,2
54000,RENT,0.0,EDUCATION,6000,12.53,0.11,4
75600,MORTGAGE,4.0,PERSONAL,25000,13.61,0.33,6
80000,MORTGAGE,2.0,VENTURE,10000,7.49,0.13,4
40000,RENT,3.0,DEBTCONSOLIDATION,12000,11.89,0.3,10
71599,RENT,0.0,EDUCATION,6000,9.63,0.08,17
35000,MORTGAGE,3.0,MEDICAL,6000,16.69,0.17,8
88000,RENT,9.0,EDUCATION,10000,17.88,0.11,4
136000,MORTGAGE,1.0,DEBTCONSOLIDATION,8000,12.87,0.06,3
40000,RENT,1.0,PERSONAL,6000,7.68,0.15,2
60000,MORTGAGE,4.0,PERSONAL,3000,13.16,0.05,2
32000,RENT,1.0,HOMEIMPROVEMENT,6000,13.49,0.19,3
126000,MORTGAGE,2.0,VENTURE,9600,11.49,0.08,5
36000,MORTGAGE,6.0,DEBTCONSOLIDATION,5975,7.42,0.17,4
62000,RENT,7.0,VENTURE,5500,17.49,0.09,3
93000,RENT,7.0,HOMEIMPROVEMENT,9800,10.25,0.11,4
58992,RENT,0.0,MEDICAL,3000,12.84,0.05,3
95000,MORTGAGE,2.0,EDUCATION,5000,7.88,0.05,3
46000,RENT,5.0,EDUCATION,7000,10.25,0.15,3
48000,MORTGAGE,9.0,EDUCATION,7500,6.03,0.16,10
24000,MORTGAGE,5.0,PERSONAL,2100,13.11,0.09,3
31000,MORTGAGE,3.0,VENTURE,12000,14.42,0.39,9
44004,RENT,5.0,MEDICAL,2200,15.65,0.05,5
69000,RENT,7.0,MEDICAL,6000,7.88,0.09,2
32560,OWN,8.0,PERSONAL,6000,8.94,0.18,16
60000,MORTGAGE,5.0,HOMEIMPROVEMENT,9000,12.42,0.15,7
38500,RENT,1.0,EDUCATION,8450,10.62,0.22,4
18000,RENT,4.0,MEDICAL,2400,14.79,0.13,10
34000,RENT,4.0,PERSONAL,4200,16.82,0.12,3
35000,RENT,1.0,EDUCATION,10000,5.79,0.29,2
55000,RENT,7.0,MEDICAL,10000,10.37,0.18,2
35000,OWN,5.0,EDUCATION,6500,13.43,0.19,2
95000,MORTGAGE,10.0,EDUCATION,7275,6.91,0.08,4
26010,MORTGAGE,2.0,PERSONAL,6500,9.99,0.25,9
38000,RENT,6.0,VENTURE,7800,12.53,0.21,4
41000,RENT,2.0,DEBTCONSOLIDATION,11000,12.18,0.27,4
82500,MORTGAGE,0.0,PERSONAL,5000,8.49,0.06,2
52000,MORTGAGE,10.0,DEBTCONSOLIDATION,13600,7.88,0.26,5
50000,MORTGAGE,1.0,PERSONAL,9800,16.32,0.2,3
44340,OWN,0.0,VENTURE,3000,12.98,0.07,3
40000,OWN,0.0,PERSONAL,5000,8.0,0.13,16
60000,MORTGAGE,7.0,MEDICAL,8500,6.92,0.14,7
100000,RENT,3.0,DEBTCONSOLIDATION,3000,13.57,0.03,3
107800,OWN,3.0,PERSONAL,5200,14.65,0.05,9
72000,RENT,8.0,PERSONAL,11200,10.36,0.16,2
74000,RENT,2.0,VENTURE,12000,7.88,0.16,3
125000,MORTGAGE,2.0,PERSONAL,6000,5.79,0.05,2
57000,RENT,0.0,EDUCATION,7000,11.71,0.12,8
53000,RENT,1.0,DEBTCONSOLIDATION,15000,16.77,0.28,2
86000,MORTGAGE,3.0,VENTURE,15000,13.16,0.17,3
100000,OWN,3.0,MEDICAL,25000,12.18,0.25,10
44000,RENT,5.0,EDUCATION,10000,15.95,0.23,4
29000,RENT,3.0,MEDICAL,7750,11.86,0.27,5
53000,RENT,3.0,MEDICAL,7500,12.92,0.14,4
125000,OTHER,4.0,VENTURE,7500,8.0,0.06,4
40000,MORTGAGE,7.0,MEDICAL,4000,7.51,0.1,2
32000,RENT,7.0,EDUCATION,14000,12.23,0.44,3
30000,RENT,2.0,VENTURE,11500,10.36,0.38,6
80000,RENT,1.0,EDUCATION,8000,12.61,0.1,7
61498,MORTGAGE,5.0,PERSONAL,5000,11.36,0.08,2
21000,MORTGAGE,5.0,HOMEIMPROVEMENT,3000,13.43,0.14,17
74800,MORTGAGE,4.0,MEDICAL,8400,14.65,0.1,4
42000,RENT,6.0,DEBTCONSOLIDATION,10800,16.29,0.26,7
42720,RENT,1.0,EDUCATION,10000,16.89,0.23,4
75000,MORTGAGE,2.0,MEDICAL,20000,12.18,0.27,5
21000,OWN,2.0,EDUCATION,6000,15.27,0.29,2
36000,RENT,2.0,PERSONAL,4000,14.54,0.11,2
122000,MORTGAGE,6.0,MEDICAL,6000,6.92,0.05,2
26400,RENT,1.0,MEDICAL,2000,13.61,0.08,10
50000,RENT,0.0,PERSONAL,4500,10.74,0.09,16
98000,MORTGAGE,6.0,PERSONAL,25000,10.25,0.26,3
70000,MORTGAGE,5.0,DEBTCONSOLIDATION,3000,9.63,0.04,9
36000,MORTGAGE,4.0,VENTURE,2400,10.71,0.07,7
48000,MORTGAGE,3.0,DEBTCONSOLIDATION,4800,9.99,0.1,2
60000,OWN,9.0,MEDICAL,16000,7.88,0.27,4
22440,OWN,10.0,VENTURE,4750,11.86,0.21,4
35000,RENT,2.0,EDUCATION,3600,8.94,0.1,10
59000,RENT,2.0,MEDICAL,16000,16.45,0.27,2
47600,MORTGAGE,6.0,EDUCATION,23800,12.42,0.5,9
69000,MORTGAGE,0.0,EDUCATION,15000,8.49,0.22,2
44000,RENT,7.0,DEBTCONSOLIDATION,13000,16.29,0.3,3
60000,RENT,6.0,PERSONAL,5000,5.42,0.08,17
36000,RENT,1.0,EDUCATION,1000,8.59,0.03,4
36000,RENT,0.0,DEBTCONSOLIDATION,8000,13.92,0.22,9
50004,MORTGAGE,8.0,EDUCATION,2000,11.91,0.04,2
62500,MORTGAGE,4.0,DEBTCONSOLIDATION,23525,7.9,0.38,3
51000,MORTGAGE,4.0,EDUCATION,8500,8.94,0.17,4
48000,MORTGAGE,8.0,MEDICAL,10000,7.49,0.21,3
96000,MORTGAGE,6.0,VENTURE,21000,14.65,0.22,4
48000,RENT,0.0,MEDICAL,4000,14.65,0.08,5
62500,MORTGAGE,9.0,MEDICAL,8000,11.49,0.13,2
35196,RENT,4.0,MEDICAL,12250,13.23,0.35,7
52000,RENT,2.0,EDUCATION,7000,13.85,0.13,14
65000,RENT,7.0,DEBTCONSOLIDATION,7700,5.42,0.12,24
51600,RENT,1.0,PERSONAL,10400,18.25,0.2,6
44400,OWN,1.0,PERSONAL,5000,12.72,0.11,3
55000,MORTGAGE,6.0,HOMEIMPROVEMENT,6500,10.99,0.12,2
60000,MORTGAGE,3.0,VENTURE,10000,8.0,0.17,4
50000,MORTGAGE,7.0,MEDICAL,7500,15.62,0.15,3
41000,RENT,3.0,EDUCATION,7200,12.53,0.18,2
63000,RENT,0.0,VENTURE,16000,14.42,0.25,2
30000,RENT,2.0,DEBTCONSOLIDATION,5000,14.54,0.17,4
14400,RENT,0.0,MEDICAL,1000,9.25,0.07,11
24000,OWN,1.0,EDUCATION,1500,12.21,0.06,2
92000,MORTGAGE,8.0,HOMEIMPROVEMENT,12000,6.62,0.13,6
105600,MORTGAGE,0.0,DEBTCONSOLIDATION,10000,7.29,0.09,6
100800,MORTGAGE,5.0,VENTURE,22000,12.42,0.22,7
40000,RENT,6.0,MEDICAL,2400,8.49,0.06,10
24000,OWN,4.0,HOMEIMPROVEMENT,2400,13.98,0.1,9
60000,RENT,4.0,VENTURE,3600,7.9,0.06,2
125000,MORTGAGE,5.0,MEDICAL,18000,11.99,0.14,7
71000,RENT,8.0,MEDICAL,8000,11.12,0.11,8
54000,MORTGAGE,5.0,HOMEIMPROVEMENT,5100,9.62,0.09,4
56100,RENT,4.0,MEDICAL,20000,14.74,0.3,4
35000,MORTGAGE,7.0,VENTURE,4000,7.29,0.11,2
77000,MORTGAGE,1.0,DEBTCONSOLIDATION,7200,18.53,0.09,2
72000,MORTGAGE,1.0,EDUCATION,6000,15.37,0.08,10
73000,RENT,1.0,DEBTCONSOLIDATION,5000,9.01,0.07,2
54000,RENT,4.0,EDUCATION,10000,17.93,0.19,4
39000,RENT,1.0,EDUCATION,5000,17.74,0.13,17
26400,RENT,0.0,VENTURE,8000,7.51,0.3,6
157544,MORTGAGE,8.0,DEBTCONSOLIDATION,35000,12.99,0.22,10
28140,RENT,0.0,MEDICAL,5000,7.29,0.18,9
36400,MORTGAGE,0.0,VENTURE,8000,14.46,0.22,9
71000,MORTGAGE,4.0,DEBTCONSOLIDATION,4000,7.14,0.06,9
93000,RENT,1.0,HOMEIMPROVEMENT,10000,11.14,0.11,8
24000,MORTGAGE,1.0,HOMEIMPROVEMENT,6000,10.99,0.25,4
65450,MORTGAGE,3.0,MEDICAL,10800,12.21,0.14,3
144000,MORTGAGE,7.0,MEDICAL,6000,8.49,0.04,8
120000,OWN,10.0,PERSONAL,15000,13.11,0.13,4
130208,MORTGAGE,7.0,DEBTCONSOLIDATION,20000,12.73,0.15,4
56000,RENT,2.0,PERSONAL,14000,10.65,0.25,10
157500,OWN,6.0,MEDICAL,25000,12.87,0.16,6
47000,RENT,3.0,MEDICAL,12000,10.37,0.26,2
48000,RENT,7.0,PERSONAL,8800,6.62,0.18,4
74000,RENT,7.0,EDUCATION,8000,15.62,0.11,2
54000,OWN,4.0,DEBTCONSOLIDATION,2800,14.42,0.05,3
84000,MORTGAGE,9.0,PERSONAL,3500,14.84,0.04,2
58000,RENT,6.0,VENTURE,12000,11.49,0.21,4
45000,OTHER,8.0,MEDICAL,7500,8.32,0.17,3
100000,MORTGAGE,0.0,DEBTCONSOLIDATION,16000,14.72,0.16,2
61000,OWN,2.0,PERSONAL,14400,7.51,0.24,17
54996,RENT,4.0,DEBTCONSOLIDATION,8000,5.79,0.15,10
40000,RENT,0.0,MEDICAL,1600,14.79,0.04,8
60000,RENT,7.0,HOMEIMPROVEMENT,23800,6.91,0.4,15
27120,RENT,5.0,DEBTCONSOLIDATION,9250,13.11,0.34,4
32000,RENT,4.0,MEDICAL,12000,7.51,0.38,2
36000,RENT,1.0,MEDICAL,6000,13.22,0.17,8
50400,OWN,0.0,HOMEIMPROVEMENT,6000,14.59,0.12,2
44000,RENT,8.0,VENTURE,11000,7.29,0.25,6
30000,RENT,0.0,VENTURE,8000,7.74,0.27,9
70000,RENT,8.0,VENTURE,7125,6.92,0.1,2
120000,MORTGAGE,3.0,EDUCATION,8000,10.37,0.07,9
57000,MORTGAGE,1.0,MEDICAL,4200,12.68,0.07,4
61680,RENT,1.0,VENTURE,7600,13.23,0.12,4
105000,MORTGAGE,6.0,EDUCATION,25000,10.74,0.24,3
60000,MORTGAGE,7.0,EDUCATION,12000,16.77,0.2,4
61000,MORTGAGE,5.0,VENTURE,19200,11.48,0.31,3
42765,RENT,9.0,DEBTCONSOLIDATION,18000,11.03,0.42,2
73000,RENT,1.0,PERSONAL,14000,13.11,0.19,2
28800,MORTGAGE,2.0,VENTURE,5150,6.62,0.18,2
62900,MORTGAGE,6.0,MEDICAL,12000,16.35,0.16,2
30000,RENT,6.0,MEDICAL,2800,12.68,0.09,7
112455,RENT,3.0,DEBTCONSOLIDATION,6400,9.99,0.06,16
37000,MORTGAGE,4.0,MEDICAL,25000,10.08,0.68,2
60000,RENT,0.0,DEBTCONSOLIDATION,5600,9.99,0.09,7
85000,OWN,7.0,PERSONAL,14000,16.29,0.16,4
51630,RENT,0.0,MEDICAL,4900,9.99,0.09,3
23000,RENT,0.0,HOMEIMPROVEMENT,8000,13.49,0.35,4
